"data_year","state_name","total_agencies","participation_agencies","participating_agencies_pct","nibrs_participating_agencies","nibrs_participating_agencies","covered_agencies","covered_pct","total_population","nibrs_population"
2018,Maryland,216,153,0.71,2,0.01,1,0.01,6243451,1101808
2018,Massachusetts,482,360,0.75,314,0.87,0,0,6913325,6021072
2018,Michigan,856,641,0.75,633,0.99,0,0,10417561,9977447
2018,Minnesota,493,262,0.53,29,0.11,3,0.01,5942285,1227316
2018,Mississippi,273,65,0.24,8,0.12,0,0,2987810,272946
2018,Missouri,721,520,0.72,23,0.04,15,0.03,6211446,1017137
2018,Montana,141,108,0.77,102,0.94,0,0,1121837,1061101
2018,Nebraska,335,217,0.65,92,0.42,0,0,1998902,868292
2018,Nevada,76,59,0.78,1,0.02,0,0,3040690,1644390
2018,New Hampshire,253,186,0.74,188,1.01,1,0.01,1382257,1324089
2018,New Jersey,640,576,0.90,0,0,0,0,8968809,0
2018,New Mexico,145,117,0.81,2,0.02,0,0,2100071,164953
2018,New York,990,576,0.58,12,0.02,0,0,21485794,593159
2018,North Carolina,807,84,0.10,19,0.23,0,0,10417547,62644
2018,North Dakota,144,109,0.76,106,0.97,1,0.01,788896,760983
2018,Ohio,917,621,0.68,539,0.87,0,0,11795652,9569699
2018,Oklahoma,502,411,0.82,365,0.89,3,0.01,3967076,1855562
2018,Oregon,299,223,0.75,217,0.97,0,0,4328893,3933516
2018,Other,0,0,0,0,0,0,0,0,0
2018,Pennsylvania,1855,1495,0.81,28,0.02,0,0,13602353,202192
2018,Puerto Rico,25,1,0.04,0,0,0,0,3195153,0
2018,Rhode Island,51,49,0.96,47,0.96,0,0,1063854,1056281
2018,South Carolina,568,444,0.78,446,1.00,1,0.00,5107178,4908027
2018,South Dakota,187,132,0.71,124,0.94,0,0,921472,834927
2018,Tennessee,578,463,0.80,463,1.00,3,0.01,6791112,6770010
2018,Texas,1281,585,0.46,138,0.24,0,0,28782809,7388735
2018,US Virgin Islands,3,1,0.33,0,0,0,0,0,0
2018,Utah,189,117,0.62,72,0.62,0,0,3378732,2352418
2018,Vermont,103,88,0.85,89,1.01,1,0.01,648985,630980
2018,Virginia,462,417,0.90,417,1.00,0,0,8526290,8515274
2018,Washington,318,249,0.78,231,0.93,1,0.00,7579673,6965262
2018,West Virginia,471,261,0.55,261,1.00,0,0,1817569,1620088
2018,Wisconsin,489,373,0.76,152,0.41,0,0,5923923,3300285
2018,Wyoming,84,53,0.63,0,0,0,0,588786,0
2019,Alabama,488,352,0.72,95,0.27,0,0,4922404,577557
2019,Alaska,50,33,0.66,0,0,0,0,736704,0
2019,American Samoa,1,0,0,0,0,0,0,0,0
2019,Arizona,149,114,0.77,11,0.10,0,0,7299940,588483
2019,Arkansas,346,285,0.82,285,1.00,0,0,3037105,2911046
2019,California,892,738,0.83,0,0,0,0,39691571,0
2019,Canal Zone,0,0,0,0,0,0,0,0,0
2019,Colorado,303,227,0.75,225,0.99,0,0,5818723,5717847
2019,Connecticut,126,102,0.81,95,0.93,0,0,3622038,2982031
2019,Delaware,80,62,0.78,62,1.00,0,0,990883,973764
2019,District of Columbia,3,3,1.00,1,0.33,0,0,705749,0
2019,Florida,833,678,0.81,0,0,0,0,21621980,0
2019,Georgia,814,276,0.34,125,0.45,1,0.00,10887362,2889967
2019,Guam,3,0,0,0,0,0,0,0,0
2019,Hawaii,5,3,0.60,0,0,0,0,1415872,0
2019,Idaho,150,111,0.74,108,0.97,0,0,1856399,1785551
2019,Illinois,1078,506,0.47,1,0.00,1,0.00,12743596,145719
2019,Indiana,447,270,0.60,191,0.71,0,0,6740561,1670200
2019,Iowa,297,247,0.83,247,1.00,0,0,3189026,3138760
2019,Kansas,473,376,0.79,374,0.99,0,0,3007917,2268370
2019,Kentucky,601,413,0.69,418,1.01,0,0,4514743,4460802
2019,Louisiana,312,187,0.60,39,0.21,0,0,4711000,1025066
2019,Maine,242,122,0.50,31,0.25,0,0,1399274,523439
2019,Mariana Islands,1,0,0,0,0,0,0,0,0
2019,Maryland,216,153,0.71,3,0.02,0,0,6246442,1792556
2019,Massachusetts,482,364,0.76,317,0.87,0,0,6903724,6011009
2019,Michigan,856,643,0.75,638,0.99,1,0.00,10408876,9918463
2019,Minnesota,493,306,0.62,96,0.31,0,0,5972409,2979394
2019,Mississippi,273,71,0.26,22,0.31,0,0,2977494,573246
2019,Missouri,721,514,0.71,41,0.08,3,0.01,6223206,1162610
2019,Montana,141,103,0.73,97,0.94,0,0,1128358,1055460
2019,Nebraska,335,224,0.67,104,0.46,0,0,2004095,891417
2019,Nevada,76,57,0.75,3,0.05,1,0.02,3086380,1972148
2019,New Hampshire,253,191,0.75,191,1.00,0,0,1384448,1329256
2019,New Jersey,640,577,0.90,0,0,0,0,8941805,0
2019,New Mexico,145,120,0.83,8,0.07,0,0,2101456,855963
2019,New York,990,571,0.58,52,0.09,1,0.00,21379545,2033653
2019,North Carolina,807,119,0.15,119,1.00,0,0,10521969,3307554
2019,North Dakota,144,109,0.76,106,0.97,1,0.01,789872,762062
2019,Ohio,922,616,0.67,542,0.88,1,0.00,11801080,9685113
2019,Oklahoma,502,426,0.85,378,0.89,2,0.00,3975796,1979507
2019,Oregon,299,225,0.75,219,0.97,0,0,4359651,4084929
2019,Other,0,0,0,0,0,0,0,0,0
2019,Pennsylvania,1856,1479,0.80,26,0.02,2,0.00,13593466,201336
2019,Puerto Rico,25,1,0.04,0,0,0,0,3193694,0
2019,Rhode Island,51,49,0.96,47,0.96,0,0,1065937,1058329
2019,South Carolina,568,414,0.73,414,1.00,0,0,5171909,5100816
2019,South Dakota,187,129,0.69,121,0.94,0,0,924753,848738
2019,Tennessee,573,463,0.81,463,1.00,2,0.00,6851803,6829174
2019,Texas,1281,718,0.56,287,0.40,0,0,29074671,12230197
2019,US Virgin Islands,3,0,0,0,0,0,0,0,0
2019,Utah,189,122,0.65,82,0.67,0,0,3382184,2415117
2019,Vermont,103,88,0.85,89,1.01,1,0.01,646608,628664
2019,Virginia,462,416,0.90,416,1.00,0,0,8544468,8534283
2019,Washington,318,250,0.79,228,0.91,0,0,7660883,7421032
2019,West Virginia,469,248,0.53,248,1.00,0,0,1804075,1597181
2019,Wisconsin,488,388,0.80,187,0.48,0,0,5933340,3760351
2019,Wyoming,84,50,0.60,0,0,0,0,589800,0
2020,Alabama,488,357,0.73,129,0.36,0,0,4940622,684939
2020,Alaska,50,33,0.66,0,0,0,0,736282,0
2020,American Samoa,1,0,0,0,0,0,0,0,0
2020,Arizona,146,105,0.72,22,0.21,0,0,7428216,1769207
2020,Arkansas,346,281,0.81,282,1.00,1,0.00,3055549,2821186
2020,California,892,732,0.82,0,0,1,0.00,39549090,0
2020,Canal Zone,0,0,0,0,0,0,0,0,0
2020,Colorado,303,227,0.75,225,0.99,0,0,5867786,5754151
2020,Connecticut,126,107,0.85,105,0.98,0,0,3613442,3488526
2020,Delaware,80,62,0.78,62,1.00,0,0,1002682,986809
2020,District of Columbia,3,3,1.00,1,0.33,0,0,712816,0
2020,Florida,833,675,0.81,0,0,0,0,21877225,0
2020,Georgia,814,399,0.49,398,1.00,0,0,10983626,7685820
2020,Guam,3,0,0,0,0,0,0,0,0
2020,Hawaii,5,3,0.60,0,0,0,0,1407006,0
2020,Idaho,150,111,0.74,107,0.96,0,0,1898763,1819575
2020,Illinois,1078,667,0.62,8,0.01,0,0,12658321,263204
2020,Indiana,447,205,0.46,167,0.81,0,0,6763283,4675214
2020,Iowa,297,251,0.85,251,1.00,0,0,3201745,3083186
2020,Kansas,473,359,0.76,358,1.00,0,0,3005854,2586059
2020,Kentucky,601,423,0.70,423,1.00,0,0,4523678,4472499
2020,Louisiana,312,187,0.60,70,0.37,0,0,4707331,1739794
2020,Maine,242,133,0.55,71,0.53,0,0,1409701,856407
2020,Mariana Islands,1,0,0,0,0,0,0,0,0
2020,Maryland,216,152,0.70,3,0.02,0,0,6255845,1792745
2020,Massachusetts,482,369,0.77,342,0.93,0,0,6904706,6815611
2020,Michigan,856,637,0.74,632,0.99,1,0.00,10393310,9768670
2020,Minnesota,493,417,0.85,402,0.96,2,0.00,5994681,5584816
2020,Mississippi,273,113,0.41,83,0.73,0,0,2969880,1256005
2020,Missouri,721,551,0.76,321,0.58,5,0.01,6250707,4778935
2020,Montana,141,106,0.75,100,0.94,0,0,1105634,1075088
2020,Nebraska,335,235,0.70,121,0.51,0,0,2006701,1034668
2020,Nevada,76,60,0.79,29,0.48,0,0,3144540,3059000
2020,New Hampshire,253,193,0.76,193,1.00,0,0,1391959,1335848
2020,New Jersey,640,577,0.90,0,0,0,0,8941724,0
2020,New Mexico,145,121,0.83,17,0.14,0,0,2110918,1114118
2020,New York,990,563,0.57,101,0.18,0,0,21262079,3159403
2020,North Carolina,807,378,0.47,377,1.00,0,0,10636092,9618194
2020,North Dakota,144,110,0.76,107,0.97,1,0.01,793573,765737
2020,Ohio,922,615,0.67,560,0.91,0,0,11805196,9805446
2020,Oklahoma,502,443,0.88,404,0.91,0,0,3999129,2875975
2020,Oregon,299,214,0.72,207,0.97,0,0,4269217,4000770
2020,Other,0,0,0,0,0,0,0,0,0
2020,Pennsylvania,1855,945,0.51,22,0.02,0,0,13608308,253932
2020,Puerto Rico,25,1,0.04,0,0,0,0,3159343,0
2020,Rhode Island,51,49,0.96,47,0.96,0,0,1063635,1056100
2020,South Carolina,568,398,0.70,398,1.00,0,0,5244987,5139301
2020,South Dakota,187,128,0.68,121,0.95,0,0,932787,848707
2020,Tennessee,574,463,0.81,463,1.00,0,0,6911592,6886834
2020,Texas,1281,1062,0.83,806,0.76,0,0,29436098,26328281
2020,US Virgin Islands,3,0,0,0,0,0,0,0,0
2020,Utah,189,130,0.69,114,0.88,1,0.01,3428658,3103855
2020,Vermont,103,88,0.85,88,1.00,0,0,645759,623347
2020,Virginia,462,416,0.90,417,1.00,1,0.00,8600924,8590814
2020,Washington,318,254,0.80,232,0.91,0,0,7740975,7663709
2020,West Virginia,471,251,0.53,251,1.00,0,0,1797688,1562004
2020,Wisconsin,488,427,0.88,284,0.67,0,0,5943228,4821673
2020,Wyoming,84,59,0.70,25,0.42,0,0,593429,204348
2021,Alabama,481,356,0.74,356,1.00,0,0,5058982,3734077
2021,Alaska,50,30,0.60,30,1.00,0,0,737794,402557
2021,American Samoa,1,0,0,0,0,0,0,0,0
2021,Arizona,148,79,0.53,79,1.00,0,0,7283234,3949562
2021,Arkansas,348,285,0.82,285,1.00,0,0,3050966,2916168
2021,California,801,15,0.02,15,1.00,0,0,39419746,2861998
2021,Canal Zone,0,0,0,0,0,0,0,0,0
2021,Colorado,301,235,0.78,235,1.00,0,0,5872981,5766585
2021,Connecticut,126,107,0.85,107,1.00,0,0,3662022,3605597
2021,Delaware,78,62,0.79,62,1.00,0,0,1019453,1003384
2021,District of Columbia,3,2,0.67,2,1.00,0,0,670050,670050
2021,Florida,827,2,0.00,2,1.00,0,0,21924490,0
2021,Georgia,800,447,0.56,447,1.00,0,0,11075060,8709490
2021,Guam,3,0,0,0,0,0,0,0,0
2021,Hawaii,5,2,0.40,2,1.00,0,0,1441553,1059012
2021,Idaho,145,110,0.76,110,1.00,0,0,1975576,1889225
2021,Illinois,1071,328,0.31,328,1.00,0,0,12745264,7845636
2021,Indiana,364,192,0.53,197,1.03,0,0,6814268,5254193
2021,Iowa,300,206,0.69,206,1.00,0,0,3233868,2934485
2021,Kansas,473,334,0.71,334,1.00,2,0.01,3034446,2614220
2021,Kentucky,594,426,0.72,426,1.00,0,0,4555929,4505498
2021,Louisiana,312,136,0.44,136,1.00,0,0,4685733,3321430
2021,Maine,160,129,0.81,129,1.00,0,0,1436427,1366119
2021,Mariana Islands,1,0,0,0,0,0,0,0,0
2021,Maryland,189,18,0.10,18,1.00,0,0,6366504,2902491
2021,Massachusetts,447,376,0.84,377,1.00,0,0,6994071,6937375
2021,Michigan,852,618,0.73,618,1.00,2,0.00,10479239,9785364
2021,Minnesota,494,412,0.83,412,1.00,0,0,6048809,5699891
2021,Mississippi,280,137,0.49,137,1.00,0,0,2953021,1673199
2021,Missouri,716,478,0.67,478,1.00,2,0.00,6270311,5885677
2021,Montana,138,106,0.77,106,1.00,0,0,1134131,1098323
2021,Nevada,81,56,0.69,56,1.00,0,0,3150303,3130107
2021,New Hampshire,245,208,0.85,208,1.00,0,0,1406791,1355329
2021,New Jersey,617,177,0.29,177,1.00,0,0,9326233,3844336
2021,New Mexico,145,42,0.29,42,1.00,0,0,2120439,1285483
2021,New York,899,124,0.14,124,1.00,0,0,21763333,3719239
2021,North Carolina,600,387,0.65,387,1.00,0,0,10594388,9859219
2021,North Dakota,145,112,0.77,112,1.00,0,0,802044,774948
2021,Ohio,927,597,0.64,598,1.00,0,0,11893339,10537568
2021,Oklahoma,506,452,0.89,452,1.00,0,0,4002445,3965482
2021,Oregon,243,208,0.86,208,1.00,1,0.00,4250019,4093590
2021,Pennsylvania,1855,40,0.02,50,1.25,0,0,13788629,2173050
2021,Puerto Rico,24,0,0,0,0,0,0,0,0
2021,Rhode Island,50,47,0.94,47,1.00,0,0,1102387,1094546
2021,South Carolina,513,411,0.80,411,1.00,0,0,5228459,5112587
2021,South Dakota,187,110,0.59,110,1.00,0,0,935809,824054
2021,Tennessee,576,437,0.76,437,1.00,0,0,6999870,6968993
2021,Texas,1297,1007,0.78,1008,1.00,0,0,29597833,28865719
2021,US Virgin Islands,3,0,0,0,0,0,0,0,0
2021,Utah,184,126,0.68,129,1.02,0,0,3518072,3188815
2021,Vermont,103,88,0.85,88,1.00,0,0,667932,645570
2021,Virginia,462,412,0.89,412,1.00,2,0.00,8655456,8640726
2021,Washington,317,248,0.78,248,1.00,0,0,7786968,7700987
2021,West Virginia,471,247,0.52,247,1.00,0,0,1795766,1575083
2021,Wisconsin,487,324,0.67,324,1.00,0,0,6005453,5425335
2021,Wyoming,84,47,0.56,47,1.00,0,0,591049,450309
